Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","29.51","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","31.31","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","105","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","9.95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","185","Fédération de Russie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","10.55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","36","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","25","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","24","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","27.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","23.76","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","83","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","9.23","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","66","Fidji","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","8.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","117","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","135","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","107","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","115","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","101","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","107","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","18.45","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","19.4","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","70","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","7.77","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","67","Finlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","8.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","68","France","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1804","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","68","France","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1785","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","68","France","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","464","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","68","France","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","533","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","68","France","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","539","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","68","France","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","474","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","68","France","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1616","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","68","France","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1622","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","68","France","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1541","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","68","France","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1539","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","23.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","68","France","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","22.99","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","68","France","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","98","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","68","France","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","95","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","68","France","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","8.88","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","68","France","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","8.91","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","84","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","80","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","85","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","82","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","64","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","63","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","32.6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","29.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","110","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","100","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","11.67","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","74","Gabon","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","10.68","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","13","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","3.38","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","3.79","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","11","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","1.15","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","75","Gambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","1.36","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","51","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","58","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","66","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","58","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","66","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","14.53","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","16.52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","49","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","55","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","4.93","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","73","Géorgie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","5.64","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","57","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","65","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","121","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","205","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","173","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","270","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","173","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","270","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","6.22","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","9.06","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","14","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","20","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","1.94","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","81","Ghana","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","2.82","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","254","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","246","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","71","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","82","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5911","Exportations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","20","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5911","Exportations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","178","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","227","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","161","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","211","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","15.13","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","20.01","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","52","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","69","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","6.25","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","84","Grèce","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","8.21","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5611","Importations - Quantité","2734","Viande de Volailles","2015","2015","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5301","Disponibilité intérieure","2734","Viande de Volailles","2015","2015","Milliers de tonnes","8","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","S","Données standardisées"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5142","Nourriture","2734","Viande de Volailles","2015","2015","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","5142","Nourriture","2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2015","2015","kg","43.2","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","645","Disponibilité alimentaire en quantité (kg/personne/an)","2734","Viande de Volailles","2018","2018","kg","42.76","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2015","2015","Kcal/personne/jour","183","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","664","Disponibilité alimentaire (Kcal/personne/jour)","2734","Viande de Volailles","2018","2018","Kcal/personne/jour","181","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2015","2015","g/personne/jour","14.6","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","86","Grenade","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2018","2018","g/personne/jour","14.41","Fc","Donnée calculée"
"FBS","Nouveaux Bilans Alimentaire","89","Guatemala","5511","Production","2734","Viande de Volailles","2015","2015","Milliers de tonnes","230","Im","Données de la FAO basées sur une méthodologie d'imputation"
